status	original_id	matched_id	converted_id	notes
DIRECT	4PFT-A	4PFT-A	4pft_A	Exact ID match
DIRECT	4PFU-A	4PFU-A	4pfu_A	Exact ID match
DIRECT	4PGH-A	4PGH-A	4pgh_A	Exact ID match
DIRECT	4PH0-A	4PH0-A	4ph0_A	Exact ID match
DIRECT	4PH1-A	4PH1-A	4ph1_A	Exact ID match
DIRECT	4PH6-A	4PH6-A	4ph6_A	Exact ID match
DIRECT	4PHF-A	4PHF-A	4phf_A	Exact ID match
DIRECT	4PHT-A	4PHT-A	4pht_A	Exact ID match
DIRECT	4PHT-X	4PHT-X	4pht_X	Exact ID match
DIRECT	4PHU-A	4PHU-A	4phu_A	Exact ID match
DIRECT	4PI3-A	4PI3-A	4pi3_A	Exact ID match
DIRECT	4PI7-A	4PI7-A	4pi7_A	Exact ID match
DIRECT	4PIC-A	4PIC-A	4pic_A	Exact ID match
DIRECT	4PIQ-A	4PIQ-A	4piq_A	Exact ID match
DIRECT	4PIW-A	4PIW-A	4piw_A	Exact ID match
DIRECT	4PKD-B	4PKD-B	4pkd_B	Exact ID match
DIRECT	4PKI-G	4PKI-G	4pki_G	Exact ID match
DIRECT	4PL9-A	4PL9-A	4pl9_A	Exact ID match
DIRECT	4PLP-A	4PLP-A	4plp_A	Exact ID match
DIRECT	4PMH-A	4PMH-A	4pmh_A	Exact ID match
DIRECT	4PMU-A	4PMU-A	4pmu_A	Exact ID match
DIRECT	4PMW-A	4PMW-A	4pmw_A	Exact ID match
DIRECT	4PMX-A	4PMX-A	4pmx_A	Exact ID match
DIRECT	4PNE-A	4PNE-A	4pne_A	Exact ID match
DIRECT	4PNG-A	4PNG-A	4png_A	Exact ID match
DIRECT	4PNH-A	4PNH-A	4pnh_A	Exact ID match
DIRECT	4PO6-A	4PO6-A	4po6_A	Exact ID match
DIRECT	4POB-A	4POB-A	4pob_A	Exact ID match
DIRECT	4POC-A	4POC-A	4poc_A	Exact ID match
DIRECT	4PON-A	4PON-A	4pon_A	Exact ID match
DIRECT	4PPH-A	4PPH-A	4pph_A	Exact ID match
DIRECT	4PPK-A	4PPK-A	4ppk_A	Exact ID match
DIRECT	4PPM-A	4PPM-A	4ppm_A	Exact ID match
DIRECT	4PPR-A	4PPR-A	4ppr_A	Exact ID match
DIRECT	4PQ0-A	4PQ0-A	4pq0_A	Exact ID match
DIRECT	4PQ9-A	4PQ9-A	4pq9_A	Exact ID match
DIRECT	4PQG-A	4PQG-A	4pqg_A	Exact ID match
DIRECT	4PQI-A	4PQI-A	4pqi_A	Exact ID match
DIRECT	4PQJ-A	4PQJ-A	4pqj_A	Exact ID match
DIRECT	4PR3-A	4PR3-A	4pr3_A	Exact ID match
DIRECT	4PRK-A	4PRK-A	4prk_A	Exact ID match
DIRECT	4PS6-A	4PS6-A	4ps6_A	Exact ID match
DIRECT	4PT4-A	4PT4-A	4pt4_A	Exact ID match
DIRECT	4PTS-A	4PTS-A	4pts_A	Exact ID match
DIRECT	4PU3-A	4PU3-A	4pu3_A	Exact ID match
DIRECT	4PUF-A	4PUF-A	4puf_A	Exact ID match
DIRECT	4PUT-A	4PUT-A	4put_A	Exact ID match
DIRECT	4PV4-A	4PV4-A	4pv4_A	Exact ID match
DIRECT	4PVG-A	4PVG-A	4pvg_A	Exact ID match
DIRECT	4PW2-A	4PW2-A	4pw2_A	Exact ID match
DIRECT	4PWN-A	4PWN-A	4pwn_A	Exact ID match
DIRECT	4PWP-A	4PWP-A	4pwp_A	Exact ID match
DIRECT	4PWT-A	4PWT-A	4pwt_A	Exact ID match
DIRECT	4PWY-A	4PWY-A	4pwy_A	Exact ID match
DIRECT	4PX9-A	4PX9-A	4px9_A	Exact ID match
DIRECT	4PXG-A	4PXG-A	4pxg_A	Exact ID match
DIRECT	4PXJ-A	4PXJ-A	4pxj_A	Exact ID match
DIRECT	4PXK-A	4PXK-A	4pxk_A	Exact ID match
DIRECT	4PXM-A	4PXM-A	4pxm_A	Exact ID match
DIRECT	4PXN-A	4PXN-A	4pxn_A	Exact ID match
DIRECT	4PYD-A	4PYD-A	4pyd_A	Exact ID match
DIRECT	4PYH-A	4PYH-A	4pyh_A	Exact ID match
DIRECT	4PYS-A	4PYS-A	4pys_A	Exact ID match
DIRECT	4PYT-A	4PYT-A	4pyt_A	Exact ID match
DIRECT	4PZ0-A	4PZ0-A	4pz0_A	Exact ID match
DIRECT	4PZ2-A	4PZ2-A	4pz2_A	Exact ID match
DIRECT	4PZI-A	4PZI-A	4pzi_A	Exact ID match
DIRECT	4PZJ-A	4PZJ-A	4pzj_A	Exact ID match
DIRECT	4PZK-A	4PZK-A	4pzk_A	Exact ID match
DIRECT	4PZL-A	4PZL-A	4pzl_A	Exact ID match
DIRECT	4Q0C-A	4Q0C-A	4q0c_A	Exact ID match
DIRECT	4Q0G-A	4Q0G-A	4q0g_A	Exact ID match
DIRECT	4Q0K-A	4Q0K-A	4q0k_A	Exact ID match
DIRECT	4Q0M-A	4Q0M-A	4q0m_A	Exact ID match
DIRECT	4Q0N-A	4Q0N-A	4q0n_A	Exact ID match
DIRECT	4Q11-A	4Q11-A	4q11_A	Exact ID match
DIRECT	4Q14-A	4Q14-A	4q14_A	Exact ID match
DIRECT	4Q1J-A	4Q1J-A	4q1j_A	Exact ID match
DIRECT	4Q1T-A	4Q1T-A	4q1t_A	Exact ID match
DIRECT	4Q1V-A	4Q1V-A	4q1v_A	Exact ID match
DIRECT	4Q20-A	4Q20-A	4q20_A	Exact ID match
DIRECT	4Q24-A	4Q24-A	4q24_A	Exact ID match
DIRECT	4Q25-A	4Q25-A	4q25_A	Exact ID match
DIRECT	4Q28-A	4Q28-A	4q28_A	Exact ID match
DIRECT	4Q2B-A	4Q2B-A	4q2b_A	Exact ID match
DIRECT	4Q2E-A	4Q2E-A	4q2e_A	Exact ID match
DIRECT	4Q2H-A	4Q2H-A	4q2h_A	Exact ID match
DIRECT	4Q2J-A	4Q2J-A	4q2j_A	Exact ID match
DIRECT	4Q2Q-A	4Q2Q-A	4q2q_A	Exact ID match
DIRECT	4Q2R-A	4Q2R-A	4q2r_A	Exact ID match
DIRECT	4Q2T-A	4Q2T-A	4q2t_A	Exact ID match
DIRECT	4Q2W-A	4Q2W-A	4q2w_A	Exact ID match
DIRECT	4Q35-A	4Q35-A	4q35_A	Exact ID match
DIRECT	4Q37-A	4Q37-A	4q37_A	Exact ID match
DIRECT	4Q3K-A	4Q3K-A	4q3k_A	Exact ID match
DIRECT	4Q3N-A	4Q3N-A	4q3n_A	Exact ID match
DIRECT	4Q4K-A	4Q4K-A	4q4k_A	Exact ID match
DIRECT	4Q4L-A	4Q4L-A	4q4l_A	Exact ID match
DIRECT	4Q4V-3	4Q4V-3	4q4v_3	Exact ID match
DIRECT	4Q57-A	4Q57-A	4q57_A	Exact ID match
DIRECT	4Q5F-A	4Q5F-A	4q5f_A	Exact ID match
DIRECT	4Q5Q-A	4Q5Q-A	4q5q_A	Exact ID match
DIRECT	4Q5R-A	4Q5R-A	4q5r_A	Exact ID match
DIRECT	4Q60-A	4Q60-A	4q60_A	Exact ID match
DIRECT	4Q63-A	4Q63-A	4q63_A	Exact ID match
DIRECT	4Q66-A	4Q66-A	4q66_A	Exact ID match
DIRECT	4Q6I-C	4Q6I-C	4q6i_C	Exact ID match
DIRECT	4Q6K-A	4Q6K-A	4q6k_A	Exact ID match
DIRECT	4Q6R-A	4Q6R-A	4q6r_A	Exact ID match
DIRECT	4Q6T-A	4Q6T-A	4q6t_A	Exact ID match
DIRECT	4Q6X-A	4Q6X-A	4q6x_A	Exact ID match
DIRECT	4Q7E-A	4Q7E-A	4q7e_A	Exact ID match
DIRECT	4Q7G-A	4Q7G-A	4q7g_A	Exact ID match
DIRECT	4Q7K-A	4Q7K-A	4q7k_A	Exact ID match
DIRECT	4Q7L-A	4Q7L-A	4q7l_A	Exact ID match
DIRECT	4Q7U-A	4Q7U-A	4q7u_A	Exact ID match
DIRECT	4Q98-A	4Q98-A	4q98_A	Exact ID match
DIRECT	4Q9D-A	4Q9D-A	4q9d_A	Exact ID match
DIRECT	4Q9N-A	4Q9N-A	4q9n_A	Exact ID match
DIRECT	4Q9V-A	4Q9V-A	4q9v_A	Exact ID match
DIRECT	4QA8-A	4QA8-A	4qa8_A	Exact ID match
DIRECT	4QAF-C	4QAF-C	4qaf_C	Exact ID match
DIRECT	4QAI-A	4QAI-A	4qai_A	Exact ID match
DIRECT	4QAM-B	4QAM-B	4qam_B	Exact ID match
DIRECT	4QAQ-A	4QAQ-A	4qaq_A	Exact ID match
DIRECT	4QAV-A	4QAV-A	4qav_A	Exact ID match
DIRECT	4QB5-A	4QB5-A	4qb5_A	Exact ID match
DIRECT	4QB7-A	4QB7-A	4qb7_A	Exact ID match
DIRECT	4QBG-B	4QBG-B	4qbg_B	Exact ID match
DIRECT	4QBL-A	4QBL-A	4qbl_A	Exact ID match
DIRECT	4QBN-A	4QBN-A	4qbn_A	Exact ID match
DIRECT	4QBO-A	4QBO-A	4qbo_A	Exact ID match
DIRECT	4QC8-A	4QC8-A	4qc8_A	Exact ID match
DIRECT	4QCC-A	4QCC-A	4qcc_A	Exact ID match
DIRECT	4QDF-B	4QDF-B	4qdf_B	Exact ID match
DIRECT	4QDG-A	4QDG-A	4qdg_A	Exact ID match
DIRECT	4QDH-A	4QDH-A	4qdh_A	Exact ID match
DIRECT	4QDI-A	4QDI-A	4qdi_A	Exact ID match
DIRECT	4QDJ-A	4QDJ-A	4qdj_A	Exact ID match
DIRECT	4QDM-A	4QDM-A	4qdm_A	Exact ID match
DIRECT	4QDN-A	4QDN-A	4qdn_A	Exact ID match
DIRECT	4QDQ-A	4QDQ-A	4qdq_A	Exact ID match
DIRECT	4QDS-A	4QDS-A	4qds_A	Exact ID match
DIRECT	4QFH-A	4QFH-A	4qfh_A	Exact ID match
DIRECT	4QFW-A	4QFW-A	4qfw_A	Exact ID match
DIRECT	4QG5-A	4QG5-A	4qg5_A	Exact ID match
DIRECT	4QGN-A	4QGN-A	4qgn_A	Exact ID match
DIRECT	4QGP-A	4QGP-A	4qgp_A	Exact ID match
DIRECT	4QGR-A	4QGR-A	4qgr_A	Exact ID match
DIRECT	4QHI-A	4QHI-A	4qhi_A	Exact ID match
DIRECT	4QHP-A	4QHP-A	4qhp_A	Exact ID match
DIRECT	4QHR-A	4QHR-A	4qhr_A	Exact ID match
DIRECT	4QHS-A	4QHS-A	4qhs_A	Exact ID match
DIRECT	4QI6-A	4QI6-A	4qi6_A	Exact ID match
DIRECT	4QI7-A	4QI7-A	4qi7_A	Exact ID match
DIRECT	4QIW-C	4QIW-C	4qiw_C	Exact ID match
DIRECT	4QIW-D	4QIW-D	4qiw_D	Exact ID match
DIRECT	4QIW-E	4QIW-E	4qiw_E	Exact ID match
DIRECT	4QIW-H	4QIW-H	4qiw_H	Exact ID match
DIRECT	4QIW-N	4QIW-N	4qiw_N	Exact ID match
DIRECT	4QJ3-B	4QJ3-B	4qj3_B	Exact ID match
DIRECT	4QJK-A	4QJK-A	4qjk_A	Exact ID match
DIRECT	4QJL-A	4QJL-A	4qjl_A	Exact ID match
DIRECT	4QJR-A	4QJR-A	4qjr_A	Exact ID match
DIRECT	4QJV-B	4QJV-B	4qjv_B	Exact ID match
DIRECT	4QKD-A	4QKD-A	4qkd_A	Exact ID match
DIRECT	4QKO-A	4QKO-A	4qko_A	Exact ID match
DIRECT	4QKO-B	4QKO-B	4qko_B	Exact ID match
DIRECT	4QKU-A	4QKU-A	4qku_A	Exact ID match
DIRECT	4QKV-A	4QKV-A	4qkv_A	Exact ID match
DIRECT	4QKW-A	4QKW-A	4qkw_A	Exact ID match
DIRECT	4QL6-A	4QL6-A	4ql6_A	Exact ID match
DIRECT	4QLA-A	4QLA-A	4qla_A	Exact ID match
DIRECT	4QLB-A	4QLB-A	4qlb_A	Exact ID match
DIRECT	4QMA-A	4QMA-A	4qma_A	Exact ID match
DIRECT	4QMD-A	4QMD-A	4qmd_A	Exact ID match
DIRECT	4QMK-A	4QMK-A	4qmk_A	Exact ID match
DIRECT	4QND-A	4QND-A	4qnd_A	Exact ID match
DIRECT	4QNN-A	4QNN-A	4qnn_A	Exact ID match
DIRECT	4QNP-F	4QNP-F	4qnp_F	Exact ID match
DIRECT	4QNS-A	4QNS-A	4qns_A	Exact ID match
DIRECT	4QNW-A	4QNW-A	4qnw_A	Exact ID match
DIRECT	4QNY-A	4QNY-A	4qny_A	Exact ID match
DIRECT	4QP0-A	4QP0-A	4qp0_A	Exact ID match
DIRECT	4QPJ-A	4QPJ-A	4qpj_A	Exact ID match
DIRECT	4QPJ-C	4QPJ-C	4qpj_C	Exact ID match
DIRECT	4QPL-A	4QPL-A	4qpl_A	Exact ID match
DIRECT	4QQ1-A	4QQ1-A	4qq1_A	Exact ID match
DIRECT	4QQ4-A	4QQ4-A	4qq4_A	Exact ID match
DIRECT	4QQ7-A	4QQ7-A	4qq7_A	Exact ID match
DIRECT	4QQ8-A	4QQ8-A	4qq8_A	Exact ID match
DIRECT	4QQG-A	4QQG-A	4qqg_A	Exact ID match
DIRECT	4QQS-A	4QQS-A	4qqs_A	Exact ID match
DIRECT	4QQV-A	4QQV-A	4qqv_A	Exact ID match
DIRECT	4QQW-A	4QQW-A	4qqw_A	Exact ID match
DIRECT	4QR0-A	4QR0-A	4qr0_A	Exact ID match
DIRECT	4QRM-B	4QRM-B	4qrm_B	Exact ID match
DIRECT	4QSG-A	4QSG-A	4qsg_A	Exact ID match
DIRECT	4QT3-A	4QT3-A	4qt3_A	Exact ID match
DIRECT	4QT4-A	4QT4-A	4qt4_A	Exact ID match
DIRECT	4QTP-A	4QTP-A	4qtp_A	Exact ID match
DIRECT	4QTR-A	4QTR-A	4qtr_A	Exact ID match
DIRECT	4QTS-C	4QTS-C	4qts_C	Exact ID match
DIRECT	4QTT-B	4QTT-B	4qtt_B	Exact ID match
DIRECT	4QU2-A	4QU2-A	4qu2_A	Exact ID match
DIRECT	4QU7-A	4QU7-A	4qu7_A	Exact ID match
DIRECT	4QUK-A	4QUK-A	4quk_A	Exact ID match
DIRECT	4QUV-A	4QUV-A	4quv_A	Exact ID match
DIRECT	4QUW-A	4QUW-A	4quw_A	Exact ID match
DIRECT	4QVU-A	4QVU-A	4qvu_A	Exact ID match
DIRECT	4QVZ-A	4QVZ-A	4qvz_A	Exact ID match
DIRECT	4QWO-A	4QWO-A	4qwo_A	Exact ID match
DIRECT	4QWP-A	4QWP-A	4qwp_A	Exact ID match
DIRECT	4QWV-A	4QWV-A	4qwv_A	Exact ID match
DIRECT	4QWW-A	4QWW-A	4qww_A	Exact ID match
DIRECT	4QX0-A	4QX0-A	4qx0_A	Exact ID match
DIRECT	4QXA-A	4QXA-A	4qxa_A	Exact ID match
DIRECT	4QXA-B	4QXA-B	4qxa_B	Exact ID match
DIRECT	4QY4-A	4QY4-A	4qy4_A	Exact ID match
DIRECT	4QY5-A	4QY5-A	4qy5_A	Exact ID match
DIRECT	4QYJ-A	4QYJ-A	4qyj_A	Exact ID match
DIRECT	4QYZ-A	4QYZ-A	4qyz_A	Exact ID match
DIRECT	4R0B-A	4R0B-A	4r0b_A	Exact ID match
DIRECT	4R0C-A	4R0C-A	4r0c_A	Exact ID match
DIRECT	4R0J-A	4R0J-A	4r0j_A	Exact ID match
DIRECT	4R0L-C	4R0L-C	4r0l_C	Exact ID match
DIRECT	4R0S-A	4R0S-A	4r0s_A	Exact ID match
DIRECT	4R0V-A	4R0V-A	4r0v_A	Exact ID match
DIRECT	4R0X-A	4R0X-A	4r0x_A	Exact ID match
DIRECT	4R10-A	4R10-A	4r10_A	Exact ID match
DIRECT	4R10-B	4R10-B	4r10_B	Exact ID match
DIRECT	4R12-A	4R12-A	4r12_A	Exact ID match
DIRECT	4R14-A	4R14-A	4r14_A	Exact ID match
DIRECT	4R16-A	4R16-A	4r16_A	Exact ID match
DIRECT	4R1D-A	4R1D-A	4r1d_A	Exact ID match
DIRECT	4R1H-A	4R1H-A	4r1h_A	Exact ID match
DIRECT	4R1I-A	4R1I-A	4r1i_A	Exact ID match
DIRECT	4R1J-A	4R1J-A	4r1j_A	Exact ID match
DIRECT	4R1O-A	4R1O-A	4r1o_A	Exact ID match
DIRECT	4R1U-A	4R1U-A	4r1u_A	Exact ID match
DIRECT	4R20-A	4R20-A	4r20_A	Exact ID match
DIRECT	4R22-B	4R22-B	4r22_B	Exact ID match
DIRECT	4R25-A	4R25-A	4r25_A	Exact ID match
DIRECT	4R27-A	4R27-A	4r27_A	Exact ID match
DIRECT	4R2N-A	4R2N-A	4r2n_A	Exact ID match
DIRECT	4R2W-A	4R2W-A	4r2w_A	Exact ID match
DIRECT	4R30-A	4R30-A	4r30_A	Exact ID match
DIRECT	4R31-A	4R31-A	4r31_A	Exact ID match
DIRECT	4R33-A	4R33-A	4r33_A	Exact ID match
DIRECT	4R36-A	4R36-A	4r36_A	Exact ID match
DIRECT	4R39-A	4R39-A	4r39_A	Exact ID match
DIRECT	4R3A-A	4R3A-A	4r3a_A	Exact ID match
DIRECT	4R3E-A	4R3E-A	4r3e_A	Exact ID match
DIRECT	4R3F-A	4R3F-A	4r3f_A	Exact ID match
DIRECT	4R3Q-A	4R3Q-A	4r3q_A	Exact ID match
DIRECT	4R3U-A	4R3U-A	4r3u_A	Exact ID match
DIRECT	4R40-A	4R40-A	4r40_A	Exact ID match
DIRECT	4R43-A	4R43-A	4r43_A	Exact ID match
DIRECT	4R4G-A	4R4G-A	4r4g_A	Exact ID match
DIRECT	4R4H-A	4R4H-A	4r4h_A	Exact ID match
DIRECT	4R4N-A	4R4N-A	4r4n_A	Exact ID match
DIRECT	4R4Z-A	4R4Z-A	4r4z_A	Exact ID match
DIRECT	4R5Q-A	4R5Q-A	4r5q_A	Exact ID match
DIRECT	4R6H-A	4R6H-A	4r6h_A	Exact ID match
DIRECT	4R6I-A	4R6I-A	4r6i_A	Exact ID match
DIRECT	4R6L-A	4R6L-A	4r6l_A	Exact ID match
DIRECT	4R70-A	4R70-A	4r70_A	Exact ID match
DIRECT	4R71-B	4R71-B	4r71_B	Exact ID match
DIRECT	4R7E-A	4R7E-A	4r7e_A	Exact ID match
DIRECT	4R7O-A	4R7O-A	4r7o_A	Exact ID match
DIRECT	4R7U-A	4R7U-A	4r7u_A	Exact ID match
DIRECT	4R7W-A	4R7W-A	4r7w_A	Exact ID match
DIRECT	4R7Y-A	4R7Y-A	4r7y_A	Exact ID match
DIRECT	4R7Z-A	4R7Z-A	4r7z_A	Exact ID match
DIRECT	4R86-A	4R86-A	4r86_A	Exact ID match
DIRECT	4R8E-A	4R8E-A	4r8e_A	Exact ID match
DIRECT	4R8G-E	4R8G-E	4r8g_E	Exact ID match
DIRECT	4R8T-B	4R8T-B	4r8t_B	Exact ID match
DIRECT	4R98-A	4R98-A	4r98_A	Exact ID match
DIRECT	4R9I-A	4R9I-A	4r9i_A	Exact ID match
DIRECT	4R9M-A	4R9M-A	4r9m_A	Exact ID match
DIRECT	4R9O-A	4R9O-A	4r9o_A	Exact ID match
DIRECT	4R9P-A	4R9P-A	4r9p_A	Exact ID match
DIRECT	4R9Z-A	4R9Z-A	4r9z_A	Exact ID match
DIRECT	4RA4-A	4RA4-A	4ra4_A	Exact ID match
DIRECT	4RAJ-A	4RAJ-A	4raj_A	Exact ID match
DIRECT	4RAP-A	4RAP-A	4rap_A	Exact ID match
DIRECT	4RAS-A	4RAS-A	4ras_A	Exact ID match
DIRECT	4RAX-A	4RAX-A	4rax_A	Exact ID match
DIRECT	4RAY-A	4RAY-A	4ray_A	Exact ID match
DIRECT	4RBM-A	4RBM-A	4rbm_A	Exact ID match
DIRECT	4RBN-A	4RBN-A	4rbn_A	Exact ID match
DIRECT	4RBO-A	4RBO-A	4rbo_A	Exact ID match
DIRECT	4RBR-A	4RBR-A	4rbr_A	Exact ID match
DIRECT	4RC9-A	4RC9-A	4rc9_A	Exact ID match
DIRECT	4RCJ-A	4RCJ-A	4rcj_A	Exact ID match
DIRECT	4RCM-A	4RCM-A	4rcm_A	Exact ID match
DIRECT	4RCO-A	4RCO-A	4rco_A	Exact ID match
DIRECT	4RCT-A	4RCT-A	4rct_A	Exact ID match
DIRECT	4RDN-A	4RDN-A	4rdn_A	Exact ID match
DIRECT	4RDQ-A	4RDQ-A	4rdq_A	Exact ID match
DIRECT	4RDU-A	4RDU-A	4rdu_A	Exact ID match
DIRECT	4RDY-A	4RDY-A	4rdy_A	Exact ID match
DIRECT	4RED-A	4RED-A	4red_A	Exact ID match
DIRECT	4REP-A	4REP-A	4rep_A	Exact ID match
DIRECT	4RER-B	4RER-B	4rer_B	Exact ID match
DIRECT	4REV-A	4REV-A	4rev_A	Exact ID match
DIRECT	4RFL-A	4RFL-A	4rfl_A	Exact ID match
DIRECT	4RFP-A	4RFP-A	4rfp_A	Exact ID match
DIRECT	4RFS-S	4RFS-S	4rfs_S	Exact ID match
DIRECT	4RFX-A	4RFX-A	4rfx_A	Exact ID match
DIRECT	4RG3-A	4RG3-A	4rg3_A	Exact ID match
DIRECT	4RG8-A	4RG8-A	4rg8_A	Exact ID match
DIRECT	4RGB-A	4RGB-A	4rgb_A	Exact ID match
DIRECT	4RGH-A	4RGH-A	4rgh_A	Exact ID match
DIRECT	4RGJ-A	4RGJ-A	4rgj_A	Exact ID match
DIRECT	4RGQ-A	4RGQ-A	4rgq_A	Exact ID match
DIRECT	4RH6-A	4RH6-A	4rh6_A	Exact ID match
DIRECT	4RHB-A	4RHB-A	4rhb_A	Exact ID match
DIRECT	4RHE-A	4RHE-A	4rhe_A	Exact ID match
DIRECT	4RHG-A	4RHG-A	4rhg_A	Exact ID match
DIRECT	4RHH-A	4RHH-A	4rhh_A	Exact ID match
DIRECT	4RHL-A	4RHL-A	4rhl_A	Exact ID match
DIRECT	4RHP-A	4RHP-A	4rhp_A	Exact ID match
DIRECT	4RHR-A	4RHR-A	4rhr_A	Exact ID match
DIRECT	4RI0-A	4RI0-A	4ri0_A	Exact ID match
DIRECT	4RI1-A	4RI1-A	4ri1_A	Exact ID match
DIRECT	4RI7-A	4RI7-A	4ri7_A	Exact ID match
DIRECT	4RIC-A	4RIC-A	4ric_A	Exact ID match
DIRECT	4RJW-A	4RJW-A	4rjw_A	Exact ID match
DIRECT	4RK9-A	4RK9-A	4rk9_A	Exact ID match
DIRECT	4RKC-A	4RKC-A	4rkc_A	Exact ID match
DIRECT	4RKE-A	4RKE-A	4rke_A	Exact ID match
DIRECT	4RKF-A	4RKF-A	4rkf_A	Exact ID match
DIRECT	4RKM-A	4RKM-A	4rkm_A	Exact ID match
DIRECT	4RKP-A	4RKP-A	4rkp_A	Exact ID match
DIRECT	4RKU-1	4RKU-1	4rku_1	Exact ID match
DIRECT	4RKU-H	4RKU-H	4rku_H	Exact ID match
DIRECT	4RKU-K	4RKU-K	4rku_K	Exact ID match
DIRECT	4RKU-N	4RKU-N	4rku_N	Exact ID match
DIRECT	4RL3-A	4RL3-A	4rl3_A	Exact ID match
DIRECT	4RL4-A	4RL4-A	4rl4_A	Exact ID match
DIRECT	4RL5-A	4RL5-A	4rl5_A	Exact ID match
DIRECT	4RL6-A	4RL6-A	4rl6_A	Exact ID match
DIRECT	4RLR-A	4RLR-A	4rlr_A	Exact ID match
DIRECT	4RM4-A	4RM4-A	4rm4_A	Exact ID match
DIRECT	4RM7-A	4RM7-A	4rm7_A	Exact ID match
DIRECT	4RMA-A	4RMA-A	4rma_A	Exact ID match
DIRECT	4RMB-A	4RMB-A	4rmb_A	Exact ID match
DIRECT	4RMF-A	4RMF-A	4rmf_A	Exact ID match
DIRECT	4RN3-A	4RN3-A	4rn3_A	Exact ID match
DIRECT	4RN7-A	4RN7-A	4rn7_A	Exact ID match
DIRECT	4RNC-A	4RNC-A	4rnc_A	Exact ID match
DIRECT	4RNG-A	4RNG-A	4rng_A	Exact ID match
DIRECT	4RNL-A	4RNL-A	4rnl_A	Exact ID match
DIRECT	4RNU-A	4RNU-A	4rnu_A	Exact ID match
DIRECT	4RNX-A	4RNX-A	4rnx_A	Exact ID match
DIRECT	4RNY-A	4RNY-A	4rny_A	Exact ID match
DIRECT	4ROQ-A	4ROQ-A	4roq_A	Exact ID match
DIRECT	4RPA-A	4RPA-A	4rpa_A	Exact ID match
DIRECT	4RPF-A	4RPF-A	4rpf_A	Exact ID match
DIRECT	4RQ9-A	4RQ9-A	4rq9_A	Exact ID match
DIRECT	4RQX-A	4RQX-A	4rqx_A	Exact ID match
DIRECT	4RR5-A	4RR5-A	4rr5_A	Exact ID match
DIRECT	4RRF-A	4RRF-A	4rrf_A	Exact ID match
DIRECT	4RS1-A	4RS1-A	4rs1_A	Exact ID match
DIRECT	4RS3-A	4RS3-A	4rs3_A	Exact ID match
DIRECT	4RS8-A	4RS8-A	4rs8_A	Exact ID match
DIRECT	4RSI-A	4RSI-A	4rsi_A	Exact ID match
DIRECT	4RSJ-A	4RSJ-A	4rsj_A	Exact ID match
DIRECT	4RT4-A	4RT4-A	4rt4_A	Exact ID match
DIRECT	4RT5-A	4RT5-A	4rt5_A	Exact ID match
DIRECT	4RTB-A	4RTB-A	4rtb_A	Exact ID match
DIRECT	4RTF-D	4RTF-D	4rtf_D	Exact ID match
DIRECT	4RTH-A	4RTH-A	4rth_A	Exact ID match
DIRECT	4RTI-A	4RTI-A	4rti_A	Exact ID match
DIRECT	4RUH-A	4RUH-A	4ruh_A	Exact ID match
DIRECT	4RUL-A	4RUL-A	4rul_A	Exact ID match
DIRECT	4RUN-A	4RUN-A	4run_A	Exact ID match
DIRECT	4RUV-A	4RUV-A	4ruv_A	Exact ID match
DIRECT	4RV7-A	4RV7-A	4rv7_A	Exact ID match
DIRECT	4RVC-A	4RVC-A	4rvc_A	Exact ID match
DIRECT	4RVP-A	4RVP-A	4rvp_A	Exact ID match
DIRECT	4RVS-A	4RVS-A	4rvs_A	Exact ID match
DIRECT	4RWA-A	4RWA-A	4rwa_A	Exact ID match
DIRECT	4RWF-A	4RWF-A	4rwf_A	Exact ID match
DIRECT	4RWR-A	4RWR-A	4rwr_A	Exact ID match
DIRECT	4RWS-C	4RWS-C	4rws_C	Exact ID match
DIRECT	4RXL-A	4RXL-A	4rxl_A	Exact ID match
DIRECT	4RXU-A	4RXU-A	4rxu_A	Exact ID match
DIRECT	4RY2-A	4RY2-A	4ry2_A	Exact ID match
DIRECT	4RYB-A	4RYB-A	4ryb_A	Exact ID match
DIRECT	4RYE-A	4RYE-A	4rye_A	Exact ID match
DIRECT	4RYK-A	4RYK-A	4ryk_A	Exact ID match
DIRECT	4RZ3-A	4RZ3-A	4rz3_A	Exact ID match
DIRECT	4RZ4-A	4RZ4-A	4rz4_A	Exact ID match
DIRECT	4RZH-A	4RZH-A	4rzh_A	Exact ID match
DIRECT	4RZM-A	4RZM-A	4rzm_A	Exact ID match
DIRECT	4S04-A	4S04-A	4s04_A	Exact ID match
DIRECT	4S0N-A	4S0N-A	4s0n_A	Exact ID match
DIRECT	4S0U-A	4S0U-A	4s0u_A	Exact ID match
DIRECT	4S10-C	4S10-C	4s10_C	Exact ID match
DIRECT	4S12-A	4S12-A	4s12_A	Exact ID match
DIRECT	4S17-A	4S17-A	4s17_A	Exact ID match
DIRECT	4S1N-A	4S1N-A	4s1n_A	Exact ID match
DIRECT	4S1T-A	4S1T-A	4s1t_A	Exact ID match
DIRECT	4S1W-A	4S1W-A	4s1w_A	Exact ID match
DIRECT	4S25-A	4S25-A	4s25_A	Exact ID match
DIRECT	4S2R-P	4S2R-P	4s2r_P	Exact ID match
DIRECT	4S38-A	4S38-A	4s38_A	Exact ID match
DIRECT	4S3I-A	4S3I-A	4s3i_A	Exact ID match
