id	subset	subtracted_length	sequence_length	query_length	num_sequences
3WWT-B	train_pdbch	0	119	119	8
3WX5-A	train_pdbch	0	244	244	256
3WWM-A	train_pdbch	0	269	269	256
3WW2-A	train_pdbch	0	256	256	256
3WWT-A	train_pdbch	0	139	139	256
3WX7-A	train_pdbch	0	402	402	256
3WX4-A	train_pdbch	0	100	100	2
3WXF-A	train_pdbch	0	312	312	256
3WXM-A	train_pdbch	0	447	447	256
3WY0-A	train_pdbch	0	417	417	256
3WXM-B	train_pdbch	0	376	376	256
3WYD-A	train_pdbch	0	228	228	256
3WYB-A	train_pdbch	0	334	334	256
3WY9-A	train_pdbch	0	434	434	256
3WY7-A	train_pdbch	0	404	404	256
3WY1-A	train_pdbch	0	538	538	256
3WYF-A	train_pdbch	0	219	219	256
3WYE-A	train_pdbch	0	256	256	256
3WYF-B	train_pdbch	0	238	238	256
3WYH-A	train_pdbch	0	185	185	256
3WYG-D	train_pdbch	0	76	76	256
3WZ0-C	train_pdbch	0	120	120	256
3WZ0-E	train_pdbch	0	220	220	256
3WZ1-A	train_pdbch	0	282	282	256
3X0D-A	train_pdbch	0	655	655	256
3X00-A	train_pdbch	0	147	147	256
3X0G-A	train_pdbch	0	93	93	256
3X0F-A	train_pdbch	0	93	93	256
3X0U-A	train_pdbch	0	446	446	256
3X0V-A	train_pdbch	0	541	541	256
3X1B-A	train_pdbch	0	521	521	256
3X17-B	train_pdbch	0	559	559	256
3X29-A	train_pdbch	0	185	185	256
3X1F-A	train_pdbch	0	352	352	256
3X1M-A	train_pdbch	0	159	159	256
3X1T-C	train_pdbch	0	128	128	256
3X33-A	train_pdbch	0	94	94	256
3X2T-A	train_pdbch	0	341	341	256
3X39-A	train_pdbch	0	82	82	256
3X2F-A	train_pdbch	0	411	411	256
3ZBV-A	train_pdbch	0	121	121	256
3X3U-A	train_pdbch	0	112	112	256
3X3C-A	train_pdbch	0	290	290	256
3ZBF-A	train_pdbch	0	322	322	256
3ZBW-A	train_pdbch	0	121	121	256
3ZC4-A	train_pdbch	0	164	164	68
3ZC7-B	train_pdbch	0	63	63	256
3ZCN-A	train_pdbch	0	378	378	256
3ZDJ-A	train_pdbch	0	263	263	256
3ZDR-A	train_pdbch	0	433	433	256
3ZD9-A	train_pdbch	0	251	251	256
3ZCD-A	train_pdbch	0	296	296	256
3ZF4-A	train_pdbch	0	204	204	256
3ZFC-A	train_pdbch	0	350	350	256
3ZE8-A	train_pdbch	0	283	283	256
3ZFO-A	train_pdbch	0	164	164	102
3ZFW-A	train_pdbch	0	263	263	256
3ZFS-A	train_pdbch	0	405	405	256
3ZGA-B	train_pdbch	0	537	537	256
3ZFV-A	train_pdbch	0	293	293	256
3ZGJ-A	train_pdbch	0	371	371	256
3ZGG-A	train_pdbch	0	298	298	256
3ZHB-A	train_pdbch	0	309	309	256
3ZHL-A	train_pdbch	0	127	127	256
3ZGB-A	train_pdbch	0	972	972	256
3ZHH-A	train_pdbch	0	276	276	256
3ZHA-A	train_pdbch	0	392	392	256
3ZGE-A	train_pdbch	0	990	990	256
3ZHP-A	train_pdbch	0	340	340	256
3ZIE-A	train_pdbch	0	86	86	256
3ZIA-J	train_pdbch	0	63	63	256
3ZID-A	train_pdbch	0	373	373	256
3ZHS-A	train_pdbch	0	868	868	256
3ZIG-A	train_pdbch	0	86	86	256
3ZIF-R	train_pdbch	0	216	216	137
3ZIF-M	train_pdbch	0	482	482	120
3ZIF-A	train_pdbch	0	911	911	256
3ZIT-A	train_pdbch	0	78	78	256
3ZII-A	train_pdbch	0	95	95	256
3ZIU-A	train_pdbch	0	637	637	256
3ZIX-A	train_pdbch	0	286	286	29
3ZJK-A	train_pdbch	0	431	431	256
3ZIZ-A	train_pdbch	0	382	382	256
3ZJY-C	train_pdbch	0	112	112	256
3ZJQ-A	train_pdbch	0	195	195	256
3ZIV-A	train_pdbch	0	106	106	256
3ZJ8-A	train_pdbch	0	532	532	256
3ZK2-A	train_pdbch	0	89	89	256
3ZK4-A	train_pdbch	0	571	571	256
3ZK8-A	train_pdbch	0	278	278	256
3ZKJ-A	train_pdbch	0	261	261	256
3ZKC-A	train_pdbch	0	111	111	256
3ZKD-A	train_pdbch	0	432	432	256
3ZKV-A	train_pdbch	0	971	971	256
3ZK6-A	train_pdbch	0	181	181	256
3ZKX-A	train_pdbch	0	386	386	256
3ZLA-A	train_pdbch	0	235	235	150
3ZLE-A	train_pdbch	0	396	396	167
3ZL8-A	train_pdbch	0	437	437	256
3ZLP-A	train_pdbch	0	186	186	256
3ZLH-A	train_pdbch	0	455	455	256
3ZM5-A	train_pdbch	0	465	465	256
3ZLK-A	train_pdbch	0	303	303	256
3ZM8-A	train_pdbch	0	475	475	256
3ZMD-A	train_pdbch	0	178	178	256
3ZN8-M	train_pdbch	0	125	125	256
3ZMR-A	train_pdbch	0	475	475	256
3ZMF-A	train_pdbch	0	113	113	256
3ZN3-A	train_pdbch	0	291	291	256
3ZN0-B	train_pdbch	0	482	482	256
3ZN4-A	train_pdbch	0	173	173	111
3ZNU-A	train_pdbch	0	94	94	256
3ZOB-A	train_pdbch	0	67	67	256
3ZNB-A	train_pdbch	0	232	232	256
3ZOE-A	train_pdbch	0	178	178	256
3ZOR-A	train_pdbch	0	225	225	256
3ZOX-A	train_pdbch	0	80	80	256
3ZOK-A	train_pdbch	0	378	378	256
3ZPC-A	train_pdbch	0	382	382	256
3ZPL-A	train_pdbch	0	177	177	256
3ZQ4-A	train_pdbch	0	555	555	256
3ZO9-A	train_pdbch	0	593	593	256
3ZPM-A	train_pdbch	0	211	211	256
3ZPX-A	train_pdbch	0	458	458	256
3ZQ6-A	train_pdbch	0	324	324	256
3ZPN-A	train_pdbch	0	133	133	256
3ZQ7-A	train_pdbch	0	102	102	256
3ZQD-A	train_pdbch	0	175	175	256
3ZQN-A	train_pdbch	0	72	72	256
3ZQJ-A	train_pdbch	0	993	993	256
3ZR5-A	train_pdbch	0	656	656	256
3ZQS-A	train_pdbch	0	186	186	256
3ZQQ-A	train_pdbch	0	164	164	256
3ZRR-A	train_pdbch	0	384	384	256
3ZRW-A	train_pdbch	0	116	116	256
3ZSE-A	train_pdbch	0	201	201	256
3ZTG-A	train_pdbch	0	92	92	256
3ZS7-A	train_pdbch	0	300	300	256
3ZTE-A	train_pdbch	0	78	78	256
3ZS6-A	train_pdbch	0	506	506	256
3ZSC-A	train_pdbch	0	340	340	256
3ZTP-A	train_pdbch	0	142	142	256
3ZTV-A	train_pdbch	0	579	579	256
3ZUA-A	train_pdbch	0	142	142	256
3ZUK-A	train_pdbch	0	699	699	256
3ZUD-A	train_pdbch	0	228	228	256
3ZUQ-A	train_pdbch	0	906	906	256
3ZU2-A	train_pdbch	0	422	422	256
3ZUY-A	train_pdbch	0	323	323	256
3ZUR-A	train_pdbch	0	960	960	256
3ZV0-A	train_pdbch	0	369	369	256
3ZV0-C	train_pdbch	0	195	195	256
3ZV3-A	train_pdbch	0	281	281	256
3ZUS-A	train_pdbch	0	927	927	256
3ZVD-A	train_pdbch	0	190	190	256
3ZVK-E	train_pdbch	0	78	78	256
3ZVJ-A	train_pdbch	0	219	219	256
3ZVH-B	train_pdbch	0	438	438	256
3ZVK-A	train_pdbch	0	134	134	256
3ZVX-A	train_pdbch	0	261	261	256
3ZVQ-A	train_pdbch	0	70	70	256
3ZVN-A	train_pdbch	0	416	416	256
3ZWK-A	train_pdbch	0	259	259	256
3ZWA-A	train_pdbch	0	742	742	256
3ZWF-A	train_pdbch	0	368	368	256
3ZWZ-A	train_pdbch	0	347	347	143
3ZWO-A	train_pdbch	0	259	259	256
3ZX6-A	train_pdbch	0	341	341	256
3ZXA-C	train_pdbch	0	347	347	256
3ZX1-A	train_pdbch	0	481	481	256
3ZXU-B	train_pdbch	0	270	270	43
3ZXJ-A	train_pdbch	0	542	542	256
3ZXC-A	train_pdbch	0	77	77	256
3ZXW-A	train_pdbch	0	475	475	256
3ZXS-A	train_pdbch	0	522	522	256
3ZXX-A	train_pdbch	0	307	307	256
3ZYK-A	train_pdbch	0	296	296	256
3ZYB-A	train_pdbch	0	122	122	256
3ZY2-A	train_pdbch	0	362	362	256
3ZYY-X	train_pdbch	0	631	631	256
3ZYW-A	train_pdbch	0	111	111	256
3ZY7-A	train_pdbch	0	122	122	256
3ZZ0-A	train_pdbch	0	693	693	256
3ZZL-A	train_pdbch	0	70	70	256
3ZZQ-A	train_pdbch	0	65	65	256
3ZZW-A	train_pdbch	0	289	289	256
3ZZS-A	train_pdbch	0	65	65	256
3ZZX-A	train_pdbch	0	105	105	256
3ZYZ-A	train_pdbch	0	713	713	256
3ZZN-A	train_pdbch	0	310	310	256
4A04-A	train_pdbch	0	203	203	256
43CA-B	train_pdbch	0	117	117	256
4A0G-A	train_pdbch	0	831	831	256
4A0Z-A	train_pdbch	0	190	190	256
4A05-A	train_pdbch	0	364	364	256
4A10-A	train_pdbch	0	447	447	256
4A0L-E	train_pdbch	0	726	726	256
4A0K-A	train_pdbch	0	742	742	256
4A1F-A	train_pdbch	0	338	338	256
4A1G-A	train_pdbch	0	152	152	256
4A27-A	train_pdbch	0	349	349	256
4A2I-V	train_pdbch	0	277	277	256
4A2N-B	train_pdbch	0	194	194	256
4A25-A	train_pdbch	0	169	169	256
4A2Q-A	train_pdbch	0	797	797	256
4A34-A	train_pdbch	0	147	147	256
4A1O-A	train_pdbch	0	523	523	256
4A3S-A	train_pdbch	0	319	319	256
4A3P-A	train_pdbch	0	217	217	256
4A3Y-A	train_pdbch	0	540	540	256
4A3R-A	train_pdbch	0	430	430	256
4A35-A	train_pdbch	0	441	441	256
4A3W-A	train_pdbch	0	160	160	256
4A47-A	train_pdbch	0	63	63	256
4A48-A	train_pdbch	0	69	69	256
4A3U-A	train_pdbch	0	358	358	256
4A4E-A	train_pdbch	0	64	64	256
4A4P-A	train_pdbch	0	192	192	256
4A4F-A	train_pdbch	0	64	64	256
4A53-A	train_pdbch	0	125	125	256
4A56-A	train_pdbch	0	93	93	157
4A4Y-A	train_pdbch	0	146	146	89
4A4Z-A	train_pdbch	0	997	997	256
4A54-A	train_pdbch	0	96	96	100
4A5G-A	train_pdbch	0	308	308	256
4A5M-A	train_pdbch	0	131	131	256
4A5W-B	train_pdbch	0	913	913	256
4A5O-A	train_pdbch	0	286	286	256
4A5V-A	train_pdbch	0	161	161	256
4A5Q-A	train_pdbch	0	546	546	256
4A5P-A	train_pdbch	0	383	383	256
4A60-A	train_pdbch	0	154	154	256
4A69-A	train_pdbch	0	376	376	256
4A6N-B	train_pdbch	0	398	398	256
4A61-A	train_pdbch	0	326	326	256
4A64-A	train_pdbch	0	354	354	256
4A6K-A	train_pdbch	0	120	120	256
4A69-C	train_pdbch	0	94	94	256
4A6V-A	train_pdbch	0	265	265	256
4A7F-C	train_pdbch	0	697	697	256
4A7P-A	train_pdbch	0	446	446	256
4A8J-B	train_pdbch	0	270	270	256
4A7Z-A	train_pdbch	0	900	900	256
4A8T-A	train_pdbch	0	339	339	256
4A8P-A	train_pdbch	0	355	355	256
4A8E-A	train_pdbch	0	292	292	256
4A8J-A	train_pdbch	0	361	361	256
4A8K-A	train_pdbch	0	665	665	256
4AA6-A	train_pdbch	0	71	71	256
4A90-A	train_pdbch	0	143	143	256
4AAL-A	train_pdbch	0	341	341	256
4AAJ-A	train_pdbch	0	228	228	256
4AB5-A	train_pdbch	0	222	222	256
4A91-A	train_pdbch	0	298	298	256
4ABM-A	train_pdbch	0	79	79	256
4AB7-A	train_pdbch	0	464	464	256
4ABX-A	train_pdbch	0	175	175	256
4ACY-A	train_pdbch	0	382	382	256
4AC0-A	train_pdbch	0	202	202	256
4ABY-A	train_pdbch	0	415	415	256
4AC6-A	train_pdbch	0	191	191	256
4AC8-A	train_pdbch	0	323	323	256
4AC9-A	train_pdbch	0	482	482	256
4AD8-A	train_pdbch	0	517	517	256
4ADX-G	train_pdbch	0	78	78	256
4ADI-A	train_pdbch	0	473	473	19
4ADC-A	train_pdbch	0	406	406	256
4ADL-A	train_pdbch	0	495	495	256
4ADX-I	train_pdbch	0	222	222	256
4ADX-7	train_pdbch	0	126	126	256
4ADT-A	train_pdbch	0	297	297	256
4ADZ-A	train_pdbch	0	136	136	256
4AEY-A	train_pdbch	0	156	156	256
4AED-D	train_pdbch	0	69	69	195
4AEO-A	train_pdbch	0	362	362	256
4AEE-A	train_pdbch	0	696	696	256
4AEC-A	train_pdbch	0	430	430	256
4AEF-A	train_pdbch	0	645	645	256
4AE5-A	train_pdbch	0	167	167	256
4AEZ-A	train_pdbch	0	401	401	256
4AF3-D	train_pdbch	0	71	71	256
4AEZ-C	train_pdbch	0	223	223	256
4AFG-A	train_pdbch	0	230	230	256
4AF0-B	train_pdbch	0	556	556	256
4AFF-A	train_pdbch	0	116	116	256
4AF3-A	train_pdbch	0	292	292	256
4AF1-A	train_pdbch	0	416	416	256
4AFL-A	train_pdbch	0	104	104	256
4AG4-A	train_pdbch	0	351	351	256
4AG7-A	train_pdbch	0	165	165	256
4AGJ-A	train_pdbch	0	158	158	256
4AH2-B	train_pdbch	0	229	229	256
4AFP-A	train_pdbch	0	367	367	256
4AGS-A	train_pdbch	0	471	471	256
4AIB-A	train_pdbch	0	395	395	256
4AI5-A	train_pdbch	0	188	188	256
4AIE-A	train_pdbch	0	549	549	256
4AIM-A	train_pdbch	0	726	726	256
4AJ5-1	train_pdbch	0	101	101	212
4AJ5-A	train_pdbch	0	91	91	256
4AJN-A	train_pdbch	0	331	331	256
4AIV-A	train_pdbch	0	119	119	256
4AIP-A	train_pdbch	0	742	742	256
4AJT-A	train_pdbch	0	427	427	256
4AJW-A	train_pdbch	0	934	934	256
4ALR-A	train_pdbch	0	166	166	256
4ALB-A	train_pdbch	0	161	161	256
4AKX-B	train_pdbch	0	660	660	256
4ALL-A	train_pdbch	0	277	277	256
4AKK-A	train_pdbch	0	423	423	256
4AKV-A	train_pdbch	0	386	386	256
4AK7-A	train_pdbch	0	404	404	256
4AM2-A	train_pdbch	0	159	159	256
4AM6-A	train_pdbch	0	655	655	256
4AN6-A	train_pdbch	0	185	185	256
4AN5-A	train_pdbch	0	324	324	256
4AMU-A	train_pdbch	0	365	365	256
4AMG-A	train_pdbch	0	400	400	256
4AN9-A	train_pdbch	0	301	301	256
4AMY-A	train_pdbch	0	710	710	256
4AN7-A	train_pdbch	0	231	231	256
4AOE-A	train_pdbch	0	205	205	256
4AOY-A	train_pdbch	0	402	402	256
4AOD-A	train_pdbch	0	205	205	256
4AOA-A	train_pdbch	0	454	454	256
4ANI-A	train_pdbch	0	213	213	256
4ANG-A	train_pdbch	0	131	131	256
4AOP-A	train_pdbch	0	497	497	256
4ANW-A	train_pdbch	0	980	980	256
4APC-A	train_pdbch	0	350	350	256
4AP9-A	train_pdbch	0	201	201	256
4APF-B	train_pdbch	0	388	388	256
4AP1-A	train_pdbch	0	549	549	256
4AP8-A	train_pdbch	0	135	135	256
4APS-A	train_pdbch	0	491	491	256
4APM-A	train_pdbch	0	437	437	152
4APL-A	train_pdbch	0	431	431	164
4APZ-1	train_pdbch	0	144	144	256
4APV-A	train_pdbch	0	112	112	256
4AQA-A	train_pdbch	0	214	214	256
4AQB-A	train_pdbch	0	361	361	256
4AQ5-A	train_pdbch	0	461	461	256
4AQG-A	train_pdbch	0	483	483	90
4AQ1-C	train_pdbch	0	892	892	256
4AR0-A	train_pdbch	0	128	128	256
4ARD-A	train_pdbch	0	116	116	256
4AR2-A	train_pdbch	0	509	509	111
4ARX-A	train_pdbch	0	579	579	256
4AS5-A	train_pdbch	0	277	277	256
4ARG-A	train_pdbch	0	129	129	195
4ARF-A	train_pdbch	0	394	394	256
4ASS-A	train_pdbch	0	104	104	4
4ASC-A	train_pdbch	0	315	315	256
4ATG-A	train_pdbch	0	196	196	256
4AT7-A	train_pdbch	0	364	364	256
4ASM-B	train_pdbch	0	363	363	256
4ASK-A	train_pdbch	0	510	510	256
4ATB-B	train_pdbch	0	383	383	256
4AT3-A	train_pdbch	0	299	299	256
4ATO-A	train_pdbch	0	194	194	256
4ATY-A	train_pdbch	0	349	349	256
4ATP-A	train_pdbch	0	456	456	256
4AU7-A	train_pdbch	0	247	247	256
4AUI-A	train_pdbch	0	327	327	256
4AU5-A	train_pdbch	0	401	401	256
4AUD-A	train_pdbch	0	130	130	256
4AUP-A	train_pdbch	0	123	123	256
4AVR-A	train_pdbch	0	95	95	256
4AVX-A	train_pdbch	0	226	226	256
4AV2-A	train_pdbch	0	745	745	256
4AVC-A	train_pdbch	0	333	333	256
4AVY-A	train_pdbch	0	242	242	256
4AW2-A	train_pdbch	0	437	437	256
4AUT-A	train_pdbch	0	468	468	256
4AWB-A	train_pdbch	0	284	284	256
4AWE-A	train_pdbch	0	387	387	256
4AWD-A	train_pdbch	0	324	324	256
4AWL-A	train_pdbch	0	78	78	256
4AWL-B	train_pdbch	0	94	94	256
4AWN-A	train_pdbch	0	260	260	256
4AWK-A	train_pdbch	0	183	183	49
4AWX-B	train_pdbch	0	84	84	256
4AWT-A	train_pdbch	0	365	365	256
4AXI-A	train_pdbch	0	125	125	256
4AXS-A	train_pdbch	0	332	332	256
4AY3-A	train_pdbch	0	181	181	256
4AXV-A	train_pdbch	0	243	243	256
4AXH-A	train_pdbch	0	668	668	256
4AXN-A	train_pdbch	0	328	328	256
4AY0-A	train_pdbch	0	218	218	256
4AXK-A	train_pdbch	0	250	250	256
4AY7-A	train_pdbch	0	348	348	256
4AY9-X	train_pdbch	0	350	350	256
4AYQ-A	train_pdbch	0	447	447	256
4AYS-A	train_pdbch	0	648	648	256
4AYL-A	train_pdbch	0	246	246	256
4AYA-A	train_pdbch	0	97	97	256
4AYH-A	train_pdbch	0	186	186	256
4AYX-A	train_pdbch	0	595	595	256
4AZ1-A	train_pdbch	0	302	302	256
4AZ4-A	train_pdbch	0	186	186	256
4AZ3-A	train_pdbch	0	300	300	256
4B03-D	train_pdbch	0	166	166	127
4AZ9-A	train_pdbch	0	129	129	256
4AZV-A	train_pdbch	0	569	569	256
4B03-A	train_pdbch	0	495	495	178
4AZ3-B	train_pdbch	0	155	155	256
4B04-A	train_pdbch	0	160	160	256
4B0A-A	train_pdbch	0	278	278	256
4B0M-A	train_pdbch	0	136	136	256
4B09-A	train_pdbch	0	240	240	256
4B0S-A	train_pdbch	0	506	506	256
4B0T-A	train_pdbch	0	493	493	256
4B0N-A	train_pdbch	0	414	414	256
4AZW-A	train_pdbch	0	471	471	256
4B0Z-A	train_pdbch	0	229	229	256
4B15-A	train_pdbch	0	266	266	256
4B1C-A	train_pdbch	0	375	375	256
4B24-A	train_pdbch	0	232	232	256
4B27-A	train_pdbch	0	75	75	256
4B1B-A	train_pdbch	0	542	542	256
4B1Z-M	train_pdbch	0	115	115	256
4B28-A	train_pdbch	0	470	470	256
4B2G-A	train_pdbch	0	609	609	256
4B29-A	train_pdbch	0	217	217	256
4B2H-A	train_pdbch	0	74	74	256
4B2Q-T	train_pdbch	0	129	129	256
4B2N-A	train_pdbch	0	662	662	256
4B2O-A	train_pdbch	0	286	286	256
4B2T-A	train_pdbch	0	556	556	256
4B2T-B	train_pdbch	0	535	535	256
4B2T-D	train_pdbch	0	542	542	256
4B2T-G	train_pdbch	0	545	545	256
4B2T-Z	train_pdbch	0	531	531	256
4B2T-Q	train_pdbch	0	548	548	256
4B3J-A	train_pdbch	0	736	736	256
4B3F-X	train_pdbch	0	646	646	256
4B2T-H	train_pdbch	0	543	543	256
4B3J-C	train_pdbch	0	403	403	256
4B3K-A	train_pdbch	0	479	479	256
4B4D-A	train_pdbch	0	262	262	256
4B44-A	train_pdbch	0	363	363	256
4B46-A	train_pdbch	0	395	395	256
4B45-A	train_pdbch	0	349	349	256
4B4S-A	train_pdbch	0	175	175	256
4B4H-A	train_pdbch	0	420	420	256
4B4O-A	train_pdbch	0	298	298	256
4B4V-A	train_pdbch	0	303	303	256
4B5M-A	train_pdbch	0	259	259	256
4B5T-A	train_pdbch	0	251	251	256
4B4Y-A	train_pdbch	0	154	154	256
4B52-A	train_pdbch	0	304	304	256
4B5C-A	train_pdbch	0	138	138	256
4B60-A	train_pdbch	0	321	321	256
4B68-A	train_pdbch	0	501	501	256
4B6D-A	train_pdbch	0	61	61	256
4B6H-C	train_pdbch	0	135	135	256
4B6C-A	train_pdbch	0	196	196	256
4B6H-A	train_pdbch	0	134	134	256
4B6G-A	train_pdbch	0	283	283	256
4B6Z-A	train_pdbch	0	405	405	256
4B6L-A	train_pdbch	0	281	281	256
4B6E-A	train_pdbch	0	683	683	256
4B7G-A	train_pdbch	0	515	515	256
4B7M-A	train_pdbch	0	469	469	165
4B7L-A	train_pdbch	0	347	347	256
4B7O-A	train_pdbch	0	745	745	256
4B86-C	train_pdbch	0	116	116	256
4B7A-A	train_pdbch	0	719	719	256
4B8B-A	train_pdbch	0	603	603	256
4B8L-A	train_pdbch	0	286	286	256
4B8C-B	train_pdbch	0	249	249	256
4B8J-A	train_pdbch	0	528	528	256
4B8N-A	train_pdbch	0	91	91	256
4B8O-A	train_pdbch	0	490	490	256
4B91-A	train_pdbch	0	484	484	256
4B8X-A	train_pdbch	0	147	147	256
4B8R-A	train_pdbch	0	467	467	256
4B9G-A	train_pdbch	0	161	161	7
4B9I-A	train_pdbch	0	149	149	9
4B9F-A	train_pdbch	0	152	152	256
4B96-A	train_pdbch	0	151	151	256
4B97-A	train_pdbch	0	151	151	256
4B9P-A	train_pdbch	0	166	166	256
4B9V-A	train_pdbch	0	619	619	256
4B9J-A	train_pdbch	0	150	150	9
4BA4-A	train_pdbch	0	459	459	256
4BAC-A	train_pdbch	0	396	396	256
4BAS-A	train_pdbch	0	199	199	256
4BA7-A	train_pdbch	0	106	106	256
4BAE-A	train_pdbch	0	205	205	256
4BBK-A	train_pdbch	0	165	165	256
4BB7-A	train_pdbch	0	258	258	256
4BAX-A	train_pdbch	0	344	344	256
4BC9-A	train_pdbch	0	658	658	256
4BBQ-A	train_pdbch	0	117	117	256
4BBW-A	train_pdbch	0	544	544	256
4BBM-A	train_pdbch	0	331	331	256
4BCL-A	train_pdbch	0	366	366	13
4BCT-A	train_pdbch	0	201	201	256
4BCX-A	train_pdbch	0	124	124	256
4BBO-A	train_pdbch	0	118	118	256
4BD6-A	train_pdbch	0	174	174	256
4BD9-A	train_pdbch	0	310	310	256
4BE8-A	train_pdbch	0	385	385	256
4BD9-B	train_pdbch	0	165	165	256
4BEG-A	train_pdbch	0	178	178	256
4BDV-B	train_pdbch	0	685	685	256
4BDU-A	train_pdbch	-2	311	309	256
4BDV-A	train_pdbch	0	760	760	256
4BEM-A	train_pdbch	0	82	82	256
4BEM-J	train_pdbch	0	182	182	256
4BEJ-A	train_pdbch	0	617	617	256
4BF7-A	train_pdbch	0	352	352	256
4BFG-A	train_pdbch	0	216	216	256
4BFE-A	train_pdbch	0	221	221	256
4BEQ-A	train_pdbch	0	386	386	256
4BFI-B	train_pdbch	0	211	211	256
4BG4-B	train_pdbch	0	356	356	256
4BGF-A	train_pdbch	0	283	283	256
4BG9-A	train_pdbch	0	361	361	256
4BGC-A	train_pdbch	0	102	102	256
4BGL-A	train_pdbch	0	125	125	256
4BG7-A	train_pdbch	0	102	102	256
4BFR-A	train_pdbch	0	952	952	256
4BGN-A	train_pdbch	0	298	298	256
4BGU-A	train_pdbch	0	303	303	256
4BHB-A	train_pdbch	0	165	165	256
4BHH-B	train_pdbch	0	236	236	139
4BGZ-A	train_pdbch	0	327	327	183
4BGQ-A	train_pdbch	0	304	304	256
4BHD-A	train_pdbch	0	428	428	256
4BGV-A	train_pdbch	0	323	323	256
4BH6-A	train_pdbch	0	308	308	256
4BHX-A	train_pdbch	0	94	94	256
4BI9-A	train_pdbch	0	454	454	256
4BHM-A	train_pdbch	0	79	79	256
4BHY-A	train_pdbch	0	378	378	256
4BIN-A	train_pdbch	0	403	403	256
4BIM-A	train_pdbch	0	746	746	256
4BIK-A	train_pdbch	0	535	535	256
4BHW-A	train_pdbch	0	578	578	256
4BIP-B	train_pdbch	0	254	254	256
4BIP-A	train_pdbch	0	204	204	256
4BJI-A	train_pdbch	0	215	215	256
4BJA-A	train_pdbch	0	266	266	256
4BIP-C	train_pdbch	0	202	202	256
4BIT-A	train_pdbch	0	161	161	256
4BJO-A	train_pdbch	0	338	338	256
4BJP-A	train_pdbch	0	511	511	256
4BJQ-A	train_pdbch	0	78	78	256
4BJT-A	train_pdbch	0	202	202	256
4BK3-A	train_pdbch	0	424	424	256
4BKF-C	train_pdbch	0	183	183	256
4BKG-A	train_pdbch	0	168	168	256
4BKC-A	train_pdbch	1	159	160	256
4BKM-A	train_pdbch	0	309	309	256
4BKK-B	train_pdbch	0	391	391	32
4BKO-A	train_pdbch	0	417	417	256
4BK4-A	train_pdbch	0	568	568	256
4BL6-A	train_pdbch	0	94	94	229
4BKX-A	train_pdbch	0	176	176	256
4BL3-A	train_pdbch	0	640	640	256
4BLP-A	train_pdbch	0	358	358	256
4BLF-A	train_pdbch	0	226	226	17
4BLN-A	train_pdbch	0	332	332	256
4BM1-A	train_pdbch	0	338	338	256
4BM5-A	train_pdbch	0	348	348	256
4BMA-A	train_pdbch	0	509	509	256
4BLQ-A	train_pdbch	0	280	280	256
4BMK-A	train_pdbch	0	442	442	256
4BN2-A	train_pdbch	0	361	361	256
4BNC-A	train_pdbch	0	106	106	256
4BMQ-A	train_pdbch	0	322	322	256
4BND-A	train_pdbch	0	253	253	256
4BNE-A	train_pdbch	0	457	457	256
4BO1-A	train_pdbch	0	269	269	256
4BOF-A	train_pdbch	0	411	411	256
4BOT-B	train_pdbch	0	493	493	256
4BOZ-A	train_pdbch	0	183	183	256
4BOY-A	train_pdbch	0	354	354	256
4BNQ-A	train_pdbch	0	195	195	256
4BPC-A	train_pdbch	0	582	582	256
4BPB-A	train_pdbch	0	698	698	256
4BOG-1	train_pdbch	0	522	522	256
4BPU-B	train_pdbch	0	253	253	256
4BP8-A	train_pdbch	0	715	715	256
4BPT-A	train_pdbch	0	272	272	256
4BPF-A	train_pdbch	0	86	86	256
4BPY-A	train_pdbch	0	175	175	256
4BPZ-A	train_pdbch	0	256	256	256
4BQ0-A	train_pdbch	0	448	448	256
4BQ4-A	train_pdbch	0	750	750	256
4BQ9-A	train_pdbch	0	213	213	256
4BQD-A	train_pdbch	0	79	79	256
4BQA-A	train_pdbch	0	142	142	256
4BQH-A	train_pdbch	0	549	549	256
4BQ6-D	train_pdbch	0	251	251	256
4BQM-A	train_pdbch	0	349	349	256
4BRJ-A	train_pdbch	0	124	124	256
4BQQ-A	train_pdbch	0	396	396	256
4BRY-A	train_pdbch	0	78	78	256
4BR6-A	train_pdbch	0	197	197	256
4BRW-A	train_pdbch	0	377	377	256
4BS0-A	train_pdbch	0	318	318	256
4BRY-B	train_pdbch	0	73	73	256
4BS1-B	train_pdbch	0	173	173	256
4BSJ-A	train_pdbch	0	232	232	256
4BT6-A	train_pdbch	0	257	257	256
4BSK-A	train_pdbch	0	214	214	256
4BS5-A	train_pdbch	0	225	225	256
4BTK-A	train_pdbch	0	337	337	256
4BT1-A	train_pdbch	0	73	73	256
4BTS-A2	train_pdbch	0	208	208	256
4BTS-A0	train_pdbch	0	211	211	256
4BTS-A6	train_pdbch	0	81	81	256
4BTS-A8	train_pdbch	0	143	143	256
4BTS-A9	train_pdbch	0	189	189	256
4BTS-A7	train_pdbch	0	162	162	256
4BTS-AC	train_pdbch	0	243	243	256
4BTS-AD	train_pdbch	0	181	181	256
4BTS-AB	train_pdbch	0	241	241	256
4BTS-AH	train_pdbch	0	130	130	256
4BTS-AO	train_pdbch	0	153	153	256
4BTS-AE	train_pdbch	0	296	296	256
4BTS-AP	train_pdbch	0	149	149	256
4BTS-AF	train_pdbch	0	101	101	256
